user_id,community_id,interaction_type,engagement_score,similarity_score,timestamp,user_age,user_location,user_activity_level,community_category,community_member_count,community_activity_score
837,369,join,1,0,"2025-09-24 22:14:02",56,Toulouse,medium,"Protection Animale",522,0.96
1425,40,post,1,0.1,"2025-04-22 22:14:02",37,Bordeaux,medium,"Consommation Responsable",562,0.34
132,400,comment,1,0,"2025-07-05 22:14:02",55,Lille,high,"Transport Durable",741,0.61
1346,75,comment,1,0.25,"2025-07-25 22:14:02",49,Lyon,medium,"Protection Animale",360,0.88
357,237,post,1,0,"2024-11-10 21:14:02",19,Nantes,medium,"Énergies Renouvelables",331,0.44
570,130,like,1,0.125,"2024-12-24 21:14:02",43,Bordeaux,high,"Agriculture Écologique",156,0.35
1398,131,like,1,0,"2024-12-08 21:14:02",36,Nantes,high,"Économie Circulaire",106,0.69
1297,497,comment,1,0,"2024-12-14 21:14:02",21,Marseille,low,"Transport Durable",357,0.59
466,246,share,1,0,"2025-07-10 22:14:02",26,Nîmes,low,"Recyclage & Zéro Déchet",775,0.36
808,210,comment,1,0,"2025-08-26 22:14:02",53,Reims,high,"Innovation Verte",672,0.49
1750,234,like,1,0,"2025-08-01 22:14:02",25,Strasbourg,high,"Énergies Renouvelables",374,0.41
578,489,share,1,0.125,"2024-12-19 21:14:02",20,Rennes,low,"Innovation Verte",275,0.68
482,1,like,1,0,"2025-05-04 22:14:02",32,Dijon,high,"Protection Animale",482,0.91
937,370,like,1,0,"2025-08-14 22:14:02",64,Bordeaux,high,"Biodiversité & Nature",512,0.19
779,91,post,1,0.143,"2025-07-18 22:14:02",24,Villeurbanne,high,"Économie Circulaire",411,0.94
712,285,share,1,0.286,"2025-04-11 22:14:02",55,Angers,high,"Recyclage & Zéro Déchet",692,0.67
1982,416,join,3,0.4,"2025-05-09 22:14:02",23,Villeurbanne,low,"Protection Animale",359,0.57
955,277,share,1,0,"2024-11-08 21:14:02",46,Nîmes,medium,"Recyclage & Zéro Déchet",84,0.54
150,197,join,1,0,"2025-09-27 22:14:02",54,Marseille,high,"Biodiversité & Nature",941,0.42
940,386,comment,1,0.167,"2025-03-21 21:14:02",35,Reims,high,"Recyclage & Zéro Déchet",878,0.33
614,471,join,1,0.222,"2025-02-21 21:14:02",50,Grenoble,high,"Urbanisme Durable",855,0.89
1752,166,share,1,0,"2025-05-03 22:14:02",31,Lille,low,"Biodiversité & Nature",181,0.85
1175,184,join,1,0.167,"2025-05-26 22:14:02",19,Lille,high,"Consommation Responsable",911,0.38
1842,301,like,1,0.111,"2025-09-30 22:14:02",42,Lille,low,"Économie Circulaire",528,0.26
1012,185,like,1,0,"2024-11-30 21:14:02",41,Toulon,high,"Climat & Environnement",722,0.65
922,317,share,1,0,"2024-11-06 21:14:02",29,Toulouse,medium,"Énergies Renouvelables",874,0.43
1029,280,join,1,0,"2024-11-10 21:14:02",40,Nice,high,"Recyclage & Zéro Déchet",177,0.45
609,123,post,1,0,"2025-03-31 22:14:02",63,Grenoble,medium,"Protection Animale",137,0.87
1799,449,comment,1,0,"2025-09-23 22:14:02",48,Reims,medium,"Consommation Responsable",803,0.57
77,313,comment,1,0.125,"2024-11-28 21:14:02",36,Grenoble,medium,"Urbanisme Durable",973,0.46
1963,370,share,1,0,"2024-12-02 21:14:02",32,Villeurbanne,medium,"Biodiversité & Nature",512,0.19
1261,119,join,1,0.25,"2025-05-13 22:14:02",19,Villeurbanne,low,"Éducation Environnementale",223,0.35
1806,152,join,1,0,"2025-05-08 22:14:02",21,Lille,low,"Biodiversité & Nature",382,0.65
127,357,comment,1,0,"2024-11-25 21:14:02",51,Bordeaux,medium,"Énergies Renouvelables",515,0.55
1994,245,comment,1,0.125,"2025-03-12 21:14:02",56,Grenoble,medium,"Consommation Responsable",716,0.53
1437,423,join,1,0.167,"2025-03-04 21:14:02",50,Nîmes,high,"Consommation Responsable",671,0.92
505,297,join,1,0,"2024-12-24 21:14:02",61,Marseille,medium,"Protection Animale",743,0.72
1541,430,share,1,0,"2025-02-16 21:14:02",37,Lille,low,"Recyclage & Zéro Déchet",89,0.32
1855,308,post,1,0.125,"2025-05-19 22:14:02",46,Bordeaux,medium,"Innovation Verte",428,0.67
314,364,like,1,0.143,"2025-03-22 21:14:02",41,Montpellier,high,"Protection Animale",801,0.82
153,108,post,1,0,"2024-10-21 22:14:02",65,Dijon,low,"Urbanisme Durable",921,0.34
833,442,share,1,0.125,"2025-01-06 21:14:02",30,Saint-Étienne,high,"Urbanisme Durable",321,0.24
29,276,join,1,0.125,"2025-02-03 21:14:02",63,Nîmes,medium,"Agriculture Écologique",144,0.23
1881,115,comment,1,0,"2025-01-17 21:14:02",63,Grenoble,low,"Énergies Renouvelables",962,0.84
1053,496,share,1,0,"2025-06-21 22:14:02",33,Toulouse,high,"Climat & Environnement",737,0.14
695,254,comment,1,0,"2025-03-25 21:14:02",35,Lille,high,"Transport Durable",814,0.86
460,442,comment,1,0,"2025-01-24 21:14:02",30,Montpellier,low,"Urbanisme Durable",321,0.24
193,340,join,1,0.143,"2025-03-05 21:14:02",30,Angers,high,"Agriculture Écologique",180,0.8
1812,325,join,1,0,"2025-05-29 22:14:02",40,Angers,low,"Recyclage & Zéro Déchet",257,0.66
461,467,share,1,0,"2024-12-23 21:14:02",32,Dijon,low,"Urbanisme Durable",504,0.81
879,97,post,1,0,"2025-10-11 22:14:02",55,Reims,low,"Climat & Environnement",28,0.99
1231,414,like,1,0.1,"2025-08-09 22:14:02",40,Nantes,medium,"Protection Animale",471,0.89
1772,233,comment,1,0.167,"2025-01-14 21:14:02",30,Toulouse,low,"Consommation Responsable",559,0.18
894,67,join,1,0.1,"2025-08-22 22:14:02",26,Grenoble,low,"Protection Animale",19,0.57
1448,9,post,1,0,"2025-07-16 22:14:02",38,Bordeaux,medium,"Biodiversité & Nature",554,0.67
135,442,comment,1,0.1,"2024-10-19 22:14:02",53,Paris,high,"Urbanisme Durable",321,0.24
1165,487,join,1,0.125,"2025-06-16 22:14:02",28,"Le Havre",low,"Climat & Environnement",965,0.51
599,15,like,1,0.111,"2025-05-02 22:14:02",22,Toulouse,high,"Protection Animale",441,0.95
1491,332,post,1,0.167,"2024-11-28 21:14:02",27,Lyon,medium,"Éducation Environnementale",641,0.47
564,411,like,1,0.143,"2025-04-27 22:14:02",35,Villeurbanne,low,"Innovation Verte",307,0.57
13,208,comment,1,0.125,"2025-07-31 22:14:02",22,Rennes,low,"Consommation Responsable",195,0.7
1909,436,comment,1,0,"2024-10-16 22:14:02",40,Reims,low,"Protection Animale",691,0.25
1557,317,like,1,0,"2024-12-12 21:14:02",31,Grenoble,low,"Énergies Renouvelables",874,0.43
924,241,comment,1,0,"2025-08-27 22:14:02",47,Saint-Étienne,medium,"Climat & Environnement",357,0.2
246,270,post,1,0.167,"2025-06-28 22:14:02",47,Toulon,low,"Économie Circulaire",58,0.34
1753,378,comment,2,0.4,"2024-12-15 21:14:02",36,Angers,low,"Recyclage & Zéro Déchet",241,0.97
971,245,share,1,0.167,"2025-06-20 22:14:02",46,Nantes,medium,"Consommation Responsable",716,0.53
1895,403,join,1,0,"2025-08-31 22:14:02",40,Lyon,medium,"Climat & Environnement",639,0.93
1117,219,join,2,0.2,"2025-04-21 22:14:02",24,Toulon,medium,"Climat & Environnement",762,0.59
1992,173,share,1,0.143,"2025-03-24 21:14:02",35,Toulouse,medium,"Recyclage & Zéro Déchet",862,0.8
1142,28,share,1,0.125,"2025-05-27 22:14:02",54,Lyon,low,"Agriculture Écologique",249,0.84
1644,499,like,2,0.222,"2024-11-18 21:14:02",37,Dijon,medium,"Consommation Responsable",830,0.31
385,223,like,1,0,"2025-03-05 21:14:02",58,Dijon,medium,"Protection Animale",92,0.15
128,257,comment,1,0,"2025-03-31 22:14:02",65,Saint-Étienne,high,"Transport Durable",555,0.54
1187,416,share,1,0.143,"2024-10-24 22:14:02",61,Saint-Étienne,high,"Protection Animale",359,0.57
493,487,like,3,0.6,"2024-12-17 21:14:02",26,Grenoble,medium,"Climat & Environnement",965,0.51
1528,349,like,1,0.1,"2025-02-04 21:14:02",64,Bordeaux,medium,"Consommation Responsable",564,0.98
1620,451,join,1,0,"2025-05-02 22:14:02",46,Dijon,low,"Énergies Renouvelables",990,0.45
344,65,share,1,0,"2025-06-26 22:14:02",26,"Le Havre",medium,"Économie Circulaire",458,0.16
751,325,share,1,0,"2025-09-03 22:14:02",27,"Le Havre",low,"Recyclage & Zéro Déchet",257,0.66
468,126,post,1,0.111,"2025-01-06 21:14:02",46,Marseille,high,"Protection Animale",379,0.25
1833,224,join,1,0.125,"2025-08-14 22:14:02",21,"Le Havre",low,"Recyclage & Zéro Déchet",289,0.77
601,493,comment,2,0.222,"2025-02-27 21:14:02",25,Lille,medium,"Éducation Environnementale",714,0.8
1723,315,comment,1,0.111,"2025-04-17 22:14:02",60,Marseille,medium,"Biodiversité & Nature",527,0.48
502,457,like,1,0.167,"2024-12-30 21:14:02",34,Grenoble,low,"Consommation Responsable",930,0.33
191,476,like,1,0,"2025-02-25 21:14:02",35,Strasbourg,low,"Consommation Responsable",184,0.63
1484,5,join,1,0.1,"2025-05-07 22:14:02",35,Lille,high,"Éducation Environnementale",117,0.36
1351,396,post,1,0,"2025-06-03 22:14:02",62,Lille,high,"Transport Durable",217,0.76
912,165,share,1,0,"2024-12-27 21:14:02",37,Marseille,low,"Énergies Renouvelables",204,0.63
299,1,share,1,0.167,"2025-07-10 22:14:02",40,Toulouse,high,"Protection Animale",482,0.91
277,254,comment,1,0.2,"2025-10-08 22:14:02",36,Grenoble,low,"Transport Durable",814,0.86
714,328,like,1,0,"2025-05-13 22:14:02",43,Grenoble,medium,"Agriculture Écologique",709,0.83
1651,212,like,1,0,"2025-03-11 21:14:02",29,Montpellier,medium,"Éducation Environnementale",254,0.95
972,39,comment,1,0.111,"2025-04-12 22:14:02",58,Marseille,low,"Innovation Verte",482,0.88
1043,375,like,1,0,"2025-03-18 21:14:02",57,Grenoble,low,"Énergies Renouvelables",49,0.35
581,391,share,2,0.222,"2025-04-24 22:14:02",54,Rennes,medium,"Climat & Environnement",172,0.65
1161,224,post,1,0.143,"2024-11-14 21:14:02",19,Nice,high,"Recyclage & Zéro Déchet",289,0.77
1998,73,share,1,0.125,"2025-05-26 22:14:02",54,Nice,low,"Climat & Environnement",939,0.47
965,118,like,2,0.25,"2024-12-09 21:14:02",39,Toulon,medium,"Agriculture Écologique",78,0.13
1808,304,comment,2,0.2,"2025-02-25 21:14:02",60,Villeurbanne,medium,"Recyclage & Zéro Déchet",800,0.9
1234,187,like,1,0,"2025-05-24 22:14:02",48,Grenoble,medium,"Consommation Responsable",80,0.89
420,202,post,1,0,"2024-11-24 21:14:02",65,Villeurbanne,low,"Agriculture Écologique",271,0.15
317,122,join,2,0.333,"2024-11-08 21:14:02",26,"Le Havre",low,"Urbanisme Durable",513,0.2
666,484,comment,1,0.222,"2024-11-19 21:14:02",31,Grenoble,medium,"Consommation Responsable",54,0.29
480,262,comment,1,0,"2025-06-18 22:14:02",64,Rennes,medium,"Biodiversité & Nature",151,0.19
1391,99,join,1,0.1,"2025-09-16 22:14:02",54,Nice,low,"Urbanisme Durable",828,0.25
165,327,post,1,0,"2025-03-10 21:14:02",44,Marseille,high,"Biodiversité & Nature",986,0.44
1676,213,share,1,0.143,"2025-04-21 22:14:02",29,Nîmes,medium,"Économie Circulaire",847,0.5
1184,473,post,1,0.222,"2024-10-15 22:14:02",50,"Le Havre",medium,"Recyclage & Zéro Déchet",516,0.21
209,379,comment,1,0.167,"2025-08-19 22:14:02",61,Lille,medium,"Protection Animale",85,0.32
7,125,comment,1,0.167,"2025-01-26 21:14:02",46,Lyon,low,"Urbanisme Durable",778,0.95
1999,474,join,1,0,"2025-08-16 22:14:02",53,Nice,high,"Agriculture Écologique",586,0.63
105,460,like,1,0,"2025-08-30 22:14:02",45,Toulon,medium,"Transport Durable",391,0.91
1694,382,post,1,0.1,"2025-07-12 22:14:02",47,Bordeaux,medium,"Protection Animale",45,0.98
1366,340,like,1,0,"2024-11-14 21:14:02",55,Villeurbanne,high,"Agriculture Écologique",180,0.8
1237,53,post,1,0.125,"2024-10-16 22:14:02",50,Paris,low,"Consommation Responsable",10,0.26
473,365,post,1,0,"2025-02-28 21:14:02",62,Lyon,low,"Recyclage & Zéro Déchet",349,0.21
1193,406,post,1,0,"2025-01-16 21:14:02",56,Toulon,high,"Innovation Verte",981,1
1653,264,share,2,0.2,"2024-11-03 21:14:02",65,Nîmes,high,"Recyclage & Zéro Déchet",86,0.31
1386,250,share,2,0.4,"2025-06-07 22:14:02",21,"Le Havre",high,"Consommation Responsable",248,0.71
1684,56,join,1,0.143,"2025-06-17 22:14:02",19,Bordeaux,high,"Consommation Responsable",432,0.69
1309,23,share,1,0.125,"2024-12-11 21:14:02",28,Marseille,medium,"Consommation Responsable",503,0.21
580,162,like,1,0,"2025-05-31 22:14:02",23,Nantes,medium,"Consommation Responsable",848,0.49
1398,75,join,1,0.167,"2025-09-22 22:14:02",36,Nantes,high,"Protection Animale",360,0.88
717,308,post,1,0,"2024-11-02 21:14:02",41,Marseille,high,"Innovation Verte",428,0.67
297,249,comment,1,0.222,"2025-06-07 22:14:02",32,Nantes,high,"Innovation Verte",889,0.87
119,312,like,1,0,"2025-02-07 21:14:02",56,Strasbourg,low,"Transport Durable",783,0.62
1488,99,join,1,0,"2025-06-20 22:14:02",32,Dijon,high,"Urbanisme Durable",828,0.25
382,182,comment,1,0,"2025-05-05 22:14:02",33,Lyon,high,"Innovation Verte",372,0.57
360,439,like,1,0.125,"2024-11-23 21:14:02",26,Saint-Étienne,high,"Climat & Environnement",970,0.17
1336,26,comment,1,0,"2024-11-11 21:14:02",26,Montpellier,high,"Biodiversité & Nature",230,0.99
91,332,like,1,0,"2025-10-03 22:14:02",31,Reims,high,"Éducation Environnementale",641,0.47
383,229,share,1,0.143,"2025-02-20 21:14:02",26,Marseille,low,"Énergies Renouvelables",217,0.82
638,128,comment,1,0,"2025-02-01 21:14:02",19,Strasbourg,medium,"Transport Durable",985,0.79
1897,177,comment,1,0.167,"2025-03-20 21:14:02",59,Angers,high,"Éducation Environnementale",689,0.48
1566,305,join,1,0,"2025-06-13 22:14:02",60,Strasbourg,low,"Innovation Verte",485,0.56
1815,497,post,1,0,"2025-01-07 21:14:02",38,Paris,medium,"Transport Durable",357,0.59
1983,87,comment,1,0,"2024-10-15 22:14:02",48,Nantes,medium,"Agriculture Écologique",625,0.53
742,294,share,1,0.143,"2025-05-27 22:14:02",57,Paris,low,"Consommation Responsable",711,0.51
359,171,join,1,0.125,"2025-04-16 22:14:02",32,Saint-Étienne,low,"Recyclage & Zéro Déchet",868,0.19
1594,38,share,1,0.25,"2025-04-06 22:14:02",38,Marseille,medium,"Protection Animale",475,0.68
685,218,post,1,0,"2025-07-08 22:14:02",51,Grenoble,medium,"Énergies Renouvelables",59,0.39
1232,86,share,1,0,"2025-09-07 22:14:02",63,Grenoble,low,"Agriculture Écologique",189,0.97
412,30,post,1,0.125,"2024-10-20 22:14:02",51,Saint-Étienne,medium,"Protection Animale",603,1
1326,366,join,1,0,"2025-06-20 22:14:02",30,Toulon,low,"Consommation Responsable",668,0.32
122,68,join,1,0.167,"2025-08-10 22:14:02",48,Villeurbanne,high,"Urbanisme Durable",106,0.2
902,365,comment,1,0,"2025-08-30 22:14:02",63,Nîmes,low,"Recyclage & Zéro Déchet",349,0.21
317,310,post,1,0,"2025-08-21 22:14:02",26,"Le Havre",low,"Innovation Verte",696,0.28
1332,356,like,1,0.1,"2025-09-29 22:14:02",54,Lyon,low,"Éducation Environnementale",117,0.13
1385,216,like,1,0.1,"2025-07-21 22:14:02",51,Montpellier,medium,"Consommation Responsable",962,0.31
1491,61,comment,1,0.167,"2025-09-25 22:14:02",27,Lyon,medium,"Protection Animale",160,0.68
789,276,comment,1,0,"2025-03-07 21:14:02",22,Grenoble,low,"Agriculture Écologique",144,0.23
504,91,comment,1,0,"2025-05-11 22:14:02",60,Toulon,low,"Économie Circulaire",411,0.94
1231,446,join,1,0.222,"2025-05-06 22:14:02",40,Nantes,medium,"Éducation Environnementale",323,0.5
1838,69,join,1,0,"2025-05-07 22:14:02",62,Paris,low,"Transport Durable",511,0.53
223,366,join,2,0.2,"2025-09-16 22:14:02",56,Nantes,high,"Consommation Responsable",668,0.32
1434,313,comment,1,0,"2024-12-29 21:14:02",34,Marseille,low,"Urbanisme Durable",973,0.46
20,166,post,1,0,"2025-02-08 21:14:02",62,Lille,low,"Biodiversité & Nature",181,0.85
37,82,join,2,0.25,"2025-01-13 21:14:02",39,Bordeaux,high,"Économie Circulaire",798,0.39
1463,368,like,1,0,"2025-06-14 22:14:02",24,Bordeaux,low,"Énergies Renouvelables",916,0.95
97,118,post,2,0.2,"2024-12-06 21:14:02",26,Lyon,medium,"Agriculture Écologique",78,0.13
756,337,like,1,0,"2025-09-11 22:14:02",37,Dijon,low,"Transport Durable",685,0.32
64,125,like,3,0.5,"2025-07-27 22:14:02",42,Nîmes,medium,"Urbanisme Durable",778,0.95
369,27,post,1,0.143,"2025-06-20 22:14:02",59,Lille,low,"Recyclage & Zéro Déchet",300,0.92
151,328,like,1,0.111,"2025-04-04 22:14:02",27,Bordeaux,high,"Agriculture Écologique",709,0.83
1724,211,share,1,0.1,"2025-09-30 22:14:02",63,Nîmes,medium,"Consommation Responsable",681,0.22
1036,247,post,1,0.143,"2025-09-30 22:14:02",22,Lille,high,"Consommation Responsable",128,0.58
787,84,like,1,0.167,"2025-02-02 21:14:02",27,Saint-Étienne,high,"Innovation Verte",72,0.63
1253,372,post,2,0.2,"2024-11-03 21:14:02",45,Grenoble,medium,"Recyclage & Zéro Déchet",523,0.84
856,42,join,1,0,"2025-05-20 22:14:02",24,Nantes,medium,"Innovation Verte",355,0.1
431,436,join,1,0.111,"2025-07-21 22:14:02",57,Bordeaux,low,"Protection Animale",691,0.25
274,203,comment,1,0.333,"2025-03-26 21:14:02",30,Rennes,high,"Innovation Verte",44,0.75
712,45,comment,1,0.125,"2025-05-11 22:14:02",55,Angers,high,"Recyclage & Zéro Déchet",36,0.33
366,21,join,1,0.143,"2025-05-02 22:14:02",59,Rennes,low,"Recyclage & Zéro Déchet",878,0.18
1079,424,post,1,0,"2025-07-12 22:14:02",37,Lille,high,"Consommation Responsable",823,0.27
3,167,like,1,0.125,"2025-05-01 22:14:02",24,Rennes,medium,"Recyclage & Zéro Déchet",439,0.63
1290,481,post,1,0.125,"2024-12-18 21:14:02",52,Lille,low,"Consommation Responsable",958,0.19
1330,219,like,1,0.143,"2025-04-14 22:14:02",46,Toulouse,medium,"Climat & Environnement",762,0.59
26,336,post,1,0.167,"2025-04-15 22:14:02",46,Nîmes,high,"Recyclage & Zéro Déchet",451,0.64
1025,25,like,1,0.143,"2024-11-25 21:14:02",45,Nîmes,high,"Agriculture Écologique",126,0.73
569,488,comment,1,0,"2024-11-27 21:14:02",45,Dijon,high,"Énergies Renouvelables",791,0.92
523,329,join,1,0,"2024-10-14 22:14:02",46,Nantes,medium,"Transport Durable",660,0.37
788,281,like,1,0,"2025-04-30 22:14:02",33,Lille,high,"Éducation Environnementale",210,0.12
1623,114,like,1,0,"2025-02-14 21:14:02",35,Dijon,medium,"Urbanisme Durable",736,0.16
414,273,like,1,0,"2025-06-20 22:14:02",36,"Le Havre",high,"Transport Durable",495,0.83
313,80,comment,1,0.125,"2025-06-11 22:14:02",24,Toulon,high,"Innovation Verte",635,0.55
1236,180,comment,1,0.2,"2024-10-24 22:14:02",41,Grenoble,high,"Éducation Environnementale",19,0.23
1830,486,comment,1,0,"2025-07-27 22:14:02",41,Toulon,high,"Éducation Environnementale",185,0.92
280,336,post,1,0,"2025-08-16 22:14:02",62,Lyon,medium,"Recyclage & Zéro Déchet",451,0.64
5,310,comment,1,0,"2025-08-21 22:14:02",53,Strasbourg,medium,"Innovation Verte",696,0.28
1611,110,post,1,0.125,"2024-12-26 21:14:02",40,Saint-Étienne,high,"Économie Circulaire",338,0.67
126,178,share,1,0,"2025-04-24 22:14:02",51,Marseille,medium,"Climat & Environnement",307,0.37
1357,394,comment,1,0.222,"2025-06-23 22:14:02",32,Nice,high,"Urbanisme Durable",590,0.28
1430,358,like,2,0.2,"2025-01-28 21:14:02",29,Marseille,low,"Protection Animale",280,0.74
1760,379,comment,1,0.167,"2024-10-18 22:14:02",37,"Le Havre",low,"Protection Animale",85,0.32
860,315,share,1,0,"2025-08-08 22:14:02",31,Villeurbanne,low,"Biodiversité & Nature",527,0.48
1915,439,join,1,0,"2025-08-19 22:14:02",31,Saint-Étienne,medium,"Climat & Environnement",970,0.17
328,387,post,1,0,"2025-05-17 22:14:02",38,Lille,low,"Énergies Renouvelables",921,0.25
1790,137,comment,1,0,"2024-11-19 21:14:02",52,Saint-Étienne,medium,"Économie Circulaire",434,0.7
1320,426,share,1,0.143,"2025-05-14 22:14:02",60,Toulon,low,"Éducation Environnementale",390,0.24
664,263,post,1,0.167,"2025-04-02 22:14:02",47,Toulouse,medium,"Urbanisme Durable",81,0.48
12,436,join,1,0.125,"2025-08-07 22:14:02",49,Lyon,medium,"Protection Animale",691,0.25
1732,282,join,1,0,"2024-11-19 21:14:02",32,Villeurbanne,low,"Biodiversité & Nature",789,0.33
63,243,share,1,0.125,"2025-03-26 21:14:02",64,Marseille,low,"Éducation Environnementale",688,0.32
1696,385,like,1,0.1,"2025-03-27 21:14:02",31,Villeurbanne,medium,"Innovation Verte",19,0.8
1750,143,like,1,0,"2025-04-29 22:14:02",25,Strasbourg,high,"Protection Animale",971,0.6
660,463,like,1,0.111,"2025-10-08 22:14:02",59,Dijon,low,"Urbanisme Durable",621,0.49
5,120,join,1,0.1,"2024-12-21 21:14:02",53,Strasbourg,medium,"Biodiversité & Nature",525,0.49
1201,114,join,1,0.125,"2025-03-06 21:14:02",35,Grenoble,medium,"Urbanisme Durable",736,0.16
854,437,join,1,0,"2025-09-19 22:14:02",23,Toulouse,low,"Transport Durable",450,0.86
1033,375,join,1,0.111,"2025-01-20 21:14:02",53,"Le Havre",high,"Énergies Renouvelables",49,0.35
166,249,join,1,0,"2025-09-20 22:14:02",48,Montpellier,high,"Innovation Verte",889,0.87
1956,79,join,1,0,"2025-07-13 22:14:02",25,Villeurbanne,high,"Consommation Responsable",632,0.49
394,497,share,1,0,"2025-04-06 22:14:02",60,Lille,low,"Transport Durable",357,0.59
1493,103,like,1,0,"2025-05-05 22:14:02",43,Marseille,high,"Énergies Renouvelables",333,0.4
1778,185,comment,1,0,"2025-07-03 22:14:02",40,Toulon,medium,"Climat & Environnement",722,0.65
1492,253,share,1,0,"2025-03-22 21:14:02",48,Nantes,high,"Protection Animale",40,0.16
1400,183,join,1,0.111,"2025-05-02 22:14:02",21,Reims,high,"Recyclage & Zéro Déchet",385,0.47
880,144,share,1,0.167,"2024-10-18 22:14:02",47,Nîmes,high,"Éducation Environnementale",700,0.12
869,91,post,1,0.125,"2024-11-26 21:14:02",62,Villeurbanne,medium,"Économie Circulaire",411,0.94
1438,306,post,2,0.2,"2025-01-21 21:14:02",32,Lyon,low,"Biodiversité & Nature",975,0.14
16,293,join,1,0,"2025-07-11 22:14:02",31,"Le Havre",low,"Transport Durable",558,0.89
1496,48,post,1,0,"2025-04-07 22:14:02",26,Grenoble,low,"Biodiversité & Nature",608,0.78
329,317,post,1,0,"2025-07-04 22:14:02",29,Nantes,low,"Énergies Renouvelables",874,0.43
201,455,join,1,0,"2025-03-31 22:14:02",38,Nantes,low,"Éducation Environnementale",977,0.43
1942,78,like,1,0.1,"2025-08-18 22:14:02",63,Lille,high,"Consommation Responsable",544,0.3
369,221,join,1,0.143,"2025-09-23 22:14:02",59,Lille,low,"Transport Durable",134,0.32
174,38,share,1,0.333,"2025-09-27 22:14:02",23,Bordeaux,medium,"Protection Animale",475,0.68
832,405,like,1,0.111,"2025-01-12 21:14:02",64,Saint-Étienne,medium,"Énergies Renouvelables",950,0.5
738,16,like,1,0,"2025-02-15 21:14:02",32,Nantes,high,"Transport Durable",20,0.64
1906,465,post,1,0,"2025-01-30 21:14:02",43,Nantes,low,"Innovation Verte",537,0.48
1486,170,post,1,0,"2025-05-19 22:14:02",37,Nîmes,low,"Économie Circulaire",364,0.88
1181,400,like,1,0,"2025-09-07 22:14:02",57,Nîmes,low,"Transport Durable",741,0.61
85,94,like,1,0.111,"2025-01-18 21:14:02",23,Strasbourg,low,"Protection Animale",142,0.89
188,243,comment,1,0.125,"2025-04-09 22:14:02",36,Lyon,medium,"Éducation Environnementale",688,0.32
1998,187,comment,1,0.125,"2025-06-25 22:14:02",54,Nice,low,"Consommation Responsable",80,0.89
1159,476,share,1,0.222,"2024-11-02 21:14:02",43,Saint-Étienne,low,"Consommation Responsable",184,0.63
380,376,like,1,0,"2025-07-16 22:14:02",58,Villeurbanne,high,"Économie Circulaire",972,0.83
1007,273,post,1,0,"2024-12-12 21:14:02",38,Nantes,low,"Transport Durable",495,0.83
1546,89,like,1,0.1,"2025-04-26 22:14:02",18,Nice,high,"Urbanisme Durable",507,0.74
1494,11,join,1,0,"2025-05-03 22:14:02",27,Saint-Étienne,medium,"Urbanisme Durable",439,0.25
1804,259,post,2,0.2,"2024-11-16 21:14:02",33,Saint-Étienne,medium,"Innovation Verte",92,0.26
93,453,post,1,0,"2025-03-14 21:14:02",42,Lille,medium,"Énergies Renouvelables",224,0.36
1883,267,like,1,0,"2024-11-11 21:14:02",37,Toulon,high,"Agriculture Écologique",369,0.46
1261,482,like,1,0,"2025-06-08 22:14:02",19,Villeurbanne,low,"Agriculture Écologique",762,0.11
1423,102,comment,1,0.125,"2024-11-12 21:14:02",25,Bordeaux,medium,"Urbanisme Durable",15,0.34
779,196,like,1,0,"2024-12-01 21:14:02",24,Villeurbanne,high,"Recyclage & Zéro Déchet",617,1
564,492,like,1,0.143,"2025-01-01 21:14:02",35,Villeurbanne,low,"Énergies Renouvelables",754,0.47
1748,402,share,1,0,"2025-08-24 22:14:02",46,Villeurbanne,low,"Transport Durable",261,0.29
163,90,post,1,0,"2025-05-25 22:14:02",40,Toulon,high,"Consommation Responsable",930,0.7
119,330,like,1,0,"2025-01-13 21:14:02",56,Strasbourg,low,"Transport Durable",287,0.28
1900,45,like,1,0.5,"2025-07-30 22:14:02",35,Paris,high,"Recyclage & Zéro Déchet",36,0.33
1700,342,comment,1,0.143,"2025-05-08 22:14:02",20,Lyon,medium,"Économie Circulaire",909,0.67
76,98,post,1,0.143,"2025-09-11 22:14:02",39,Strasbourg,high,"Agriculture Écologique",650,0.83
1835,365,join,1,0,"2025-09-30 22:14:02",31,Nantes,low,"Recyclage & Zéro Déchet",349,0.21
1777,2,post,1,0.111,"2024-10-24 22:14:02",47,Lille,high,"Consommation Responsable",495,0.63
1616,230,post,1,0,"2025-04-02 22:14:02",32,Nîmes,medium,"Énergies Renouvelables",730,0.46
590,463,comment,1,0.167,"2025-01-27 21:14:02",65,Reims,low,"Urbanisme Durable",621,0.49
1093,321,like,1,0,"2025-03-05 21:14:02",21,Toulouse,low,"Agriculture Écologique",720,0.3
537,213,join,1,0.111,"2025-02-04 21:14:02",65,Nantes,high,"Économie Circulaire",847,0.5
1888,414,like,2,0.222,"2025-08-20 22:14:02",58,Saint-Étienne,high,"Protection Animale",471,0.89
1193,229,join,1,0,"2025-01-26 21:14:02",56,Toulon,high,"Énergies Renouvelables",217,0.82
1573,174,join,1,0.1,"2025-02-25 21:14:02",40,Nice,medium,"Consommation Responsable",869,0.73
374,47,post,1,0,"2025-07-02 22:14:02",46,Montpellier,low,"Climat & Environnement",654,0.62
1244,2,join,1,0,"2024-10-26 22:14:02",65,Toulouse,high,"Consommation Responsable",495,0.63
